Split,Random_Seed,Output,Model,MSE,RMSE,MAE,R2
3,131933,tmp,Bagging,2.8094812378682305e-05,0.005300453978545829,0.002289902160534995,0.9965284677767319
3,131933,tmp,MLP Neural Network,0.0003098818209617666,0.01760346048258031,0.009337464591155264,0.9617094888417896
3,131933,tmp,XGBoost,6.899504498659241e-06,0.0026266907885511078,0.0018368042333049902,0.999147463529251
3,131933,tmp,LightGBM,6.161092992241532e-05,0.00784926301778806,0.004905092459937046,0.9923870526114114
3,131933,flow,Linear Regression,0.035023906724142906,0.18714675183968035,0.146546495405792,0.4649576504170967
3,131933,flow,Ridge Regression,0.03502391728834647,0.1871467800640622,0.14653951403616303,0.46495748903314993
3,131933,flow,Lasso Regression,0.04017489886001029,0.20043677022944242,0.15715202465772424,0.38626857221789734
3,131933,flow,ElasticNet,0.037404897351359795,0.19340345744417237,0.1498393099685327,0.4285844716750793
3,131933,flow,Decision Tree,0.008200495671815208,0.09055658822976498,0.06241165222455301,0.8747252125084053
3,131933,flow,Random Forest,0.0009589073928892136,0.03096622987851788,0.023429108829409014,0.9853512611095953
3,131933,flow,Extra Trees,1.2703206276046367e-31,3.564155759229157e-16,2.3413101421333004e-16,1.0
3,131933,flow,Gradient Boosting,0.009824676156455084,0.09911950441994292,0.07837849107899492,0.8499134360982828
3,131933,flow,AdaBoost,0.02204473290042308,0.14847468774314052,0.11907629580431385,0.6632338653746076
3,131933,flow,Hist Gradient Boosting,0.0033448246588141735,0.057834459095025464,0.045549505286674466,0.9489028206222028
3,131933,flow,KNN,0.004681294958037794,0.06841998946242095,0.051092838329206844,0.9284862458900797
3,131933,flow,SVR,0.014811325521086762,0.12170178930930622,0.08987048758602441,0.7737349385476525
3,131933,flow,Bagging,0.0009512335085576362,0.030842073674732642,0.023336652276460344,0.985468491124383
3,131933,flow,MLP Neural Network,0.0071973532994697486,0.0848372164764365,0.06631121287363419,0.8900497066059156
3,131933,flow,XGBoost,0.0007885018045900014,0.02808027429691529,0.021187433838756212,0.9879544603204593
3,131933,flow,LightGBM,0.0033585576431535576,0.057953064139470295,0.04578260845699276,0.9486930288286829
3,131933,lv,Linear Regression,0.9886360235217836,0.9943017768875723,0.6976713435632537,0.19982250357651155
3,131933,lv,Ridge Regression,0.9886363159955944,0.9943019239625328,0.6976879390867882,0.19982226685545734
3,131933,lv,Lasso Regression,1.0895258613842564,1.0438035549777824,0.7737344810473559,0.11816476912760465
3,131933,lv,ElasticNet,1.03416500717001,1.016939038079476,0.7369429530455399,0.16297247254025038
3,131933,lv,Decision Tree,0.10854047230373891,0.3294548107157322,0.20685481501497507,0.9121500316372853
3,131933,lv,Random Forest,0.026662496293439402,0.16328654657821445,0.10405130176603428,0.9784200362672555
3,131933,lv,Extra Trees,8.165875871152496e-31,9.036523596578773e-16,5.746224301636891e-17,1.0
3,131933,lv,Gradient Boosting,0.2940588824529733,0.542271963550554,0.3902892957204818,0.7619960280992892
3,131933,lv,AdaBoost,0.827467717476949,0.9096525256805199,0.7936869041394962,0.3302681363123783
3,131933,lv,Hist Gradient Boosting,0.08338280158809444,0.28876080341364624,0.2059660647726324,0.9325120268409198
3,131933,lv,KNN,0.14386838137569194,0.37929985680947986,0.23390933775863146,0.8835564975534556
3,131933,lv,SVR,0.5760430809109066,0.758975019951847,0.43565019238616937,0.5337650061815638
3,131933,lv,Bagging,0.026619795971726774,0.16315574146111675,0.10427435422040429,0.9784545968494227
3,131933,lv,MLP Neural Network,0.15851945604096815,0.398145018857411,0.27819536500640757,0.8716982808117549
3,131933,lv,XGBoost,0.014523730036967027,0.12051443912231856,0.08822878647320806,0.9882448528445162
3,131933,lv,LightGBM,0.08609872996903692,0.2934258508874719,0.20579582484317074,0.9303138217172724
4,365839,tmp,Linear Regression,0.0038828577529771355,0.06231258101681502,0.043854818976804405,0.5086436233403077
4,365839,tmp,Ridge Regression,0.003882858271527833,0.062312585177697714,0.04385517089656032,0.5086435577202906
4,365839,tmp,Lasso Regression,0.004433546310747813,0.06658488049660984,0.04811491524340289,0.4389567196141322
4,365839,tmp,ElasticNet,0.004109254651687415,0.06410346832806642,0.045791551228336703,0.4799942194954253
4,365839,tmp,Decision Tree,0.000124149357525111,0.011142233058283739,0.0062120373620456575,0.984289515001832
4,365839,tmp,Random Forest,2.792158553982457e-05,0.005284087957237707,0.002331898179141523,0.996466661934519
4,365839,tmp,Extra Trees,1.3814204274120935e-32,1.1753384310112954e-16,7.816237720995343e-17,1.0
4,365839,tmp,Gradient Boosting,0.0003898152979566077,0.019743740728560222,0.012568771617567314,0.9506708088331031
4,365839,tmp,AdaBoost,0.00199784622056317,0.04469727307748393,0.04070253614619009,0.7471824767965018
4,365839,tmp,Hist Gradient Boosting,6.125502274907761e-05,0.007826558806338684,0.004799783450543633,0.9922484809011826
4,365839,tmp,KNN,0.00016812894259853826,0.012966454511489957,0.005759014747496112,0.9787241167968356
4,365839,tmp,SVR,0.0008569602870255141,0.029273884044067573,0.015147823120823523,0.891555929070218
4,365839,tmp,Bagging,2.8631598319608557e-05,0.005350850242681863,0.0023476042252099523,0.9963768133412789
4,365839,tmp,MLP Neural Network,0.0003393373935980162,0.018421112713351933,0.010151620096778223,0.9570585370902083
4,365839,tmp,XGBoost,7.125939413258122e-06,0.0026694455254337225,0.0018059123899497747,0.999098247735779
4,365839,tmp,LightGBM,5.928668131450818e-05,0.007699784497926431,0.004774334525252284,0.992497564740161
4,365839,flow,Linear Regression,0.03461044018502607,0.18603881365195293,0.14599664568928514,0.4758185338439067
4,365839,flow,Ridge Regression,0.03461045017782246,0.18603884050870254,0.14598910665615833,0.47581838250117214
4,365839,flow,Lasso Regression,0.03974038951787122,0.1993499172758073,0.15613147386604606,0.3981245100689468
4,365839,flow,ElasticNet,0.03698350251940029,0.19231095267664888,0.14905511432661223,0.4398780694331059
4,365839,flow,Decision Tree,0.007983007153633821,0.08934767570358963,0.06023255888220486,0.8790958921135951
4,365839,flow,Random Forest,0.0009088783699029645,0.030147609688049307,0.023129261268475903,0.9862348703470286
4,365839,flow,Extra Trees,1.3339248384212025e-31,3.6522935785903115e-16,2.4217710953954036e-16,1.0
4,365839,flow,Gradient Boosting,0.01008699227223958,0.10043401949658083,0.0792098011148915,0.8472306514999112
4,365839,flow,AdaBoost,0.01912175733814949,0.1382814424937399,0.11144713266304176,0.7103974770789329
4,365839,flow,Hist Gradient Boosting,0.0034101972718248263,0.05839689436797839,0.045955979578639124,0.948351936691056
4,365839,flow,KNN,0.004484114789608559,0.06696353328199281,0.05084910886077761,0.9320872588657177
4,365839,flow,SVR,0.014848046072316316,0.12185255874341054,0.09047669173283142,0.7751236182454775
4,365839,flow,Bagging,0.0009055696231638269,0.030092683881033724,0.0231166635766874,0.9862849819234081
4,365839,flow,MLP Neural Network,0.007241234207514435,0.08509544175521057,0.06582355530481868,0.8903301794665772
4,365839,flow,XGBoost,0.00083473349301472,0.028891754758316776,0.021620718993890186,0.9873578081099542
4,365839,flow,LightGBM,0.0033802213056445475,0.05813967067024501,0.045927501659145546,0.94880592819818
4,365839,lv,Linear Regression,0.9768412745030438,0.9883528087191557,0.6917593646967536,0.194706522503297
4,365839,lv,Ridge Regression,0.9768415890950375,0.988352967868786,0.6917866102705259,0.1947062631583173
4,365839,lv,Lasso Regression,1.0753821139770006,1.0370063230168853,0.7653143583828365,0.11347091405114851
4,365839,lv,ElasticNet,1.022584880171287,1.0112293904803633,0.7310027261374861,0.1569961715554854
4,365839,lv,Decision Tree,0.13911582179607287,0.37298233442895506,0.2330831238045982,0.8853149771277176
4,365839,lv,Random Forest,0.02572080840716172,0.1603770819261958,0.10179067951066877,0.9787961465318231
4,365839,lv,Extra Trees,1.067845306227634e-30,1.0333660078731223e-15,7.514293317525165e-17,1.0
4,365839,lv,Gradient Boosting,0.26722536065095304,0.5169384495768844,0.3682980393830008,0.7797033708844926
4,365839,lv,AdaBoost,0.8186473500205187,0.9047913295453923,0.7899289257285618,0.32511925064092906
4,365839,lv,Hist Gradient Boosting,0.07896385973824231,0.28100508845613864,0.20078052346678327,0.9349033636631282
4,365839,lv,KNN,0.14156791496389576,0.37625511951852,0.23197556622083979,0.8832935078411472
4,365839,lv,SVR,0.5579308494054478,0.7469476885334393,0.42430988087488236,0.540050071953627
4,365839,lv,Bagging,0.025813364623030986,0.16066538091023524,0.10166865081206833,0.978719844558425
4,365839,lv,MLP Neural Network,0.17997487851310076,0.4242344617226431,0.3014115516725992,0.8516313759841954
4,365839,lv,XGBoost,0.013648346837393716,0.11682613935842319,0.08439228185362573,0.9887485050297886
4,365839,lv,LightGBM,0.08136332218859678,0.28524256728019537,0.20344376573389922,0.9329252823604604
5,259179,tmp,Linear Regression,0.003841982299985991,0.06198372608988581,0.044230238479567814,0.5052839623244205
5,259179,tmp,Ridge Regression,0.003841982871457905,0.061983730699740114,0.04423004893889921,0.5052838887383655
5,259179,tmp,Lasso Regression,0.004417425137116527,0.06646371293507855,0.04830781917807275,0.43118658808741517
5,259179,tmp,ElasticNet,0.0040738624168787955,0.06382681581340867,0.045948905824169564,0.4754257267345854
5,259179,tmp,Decision Tree,0.0001354386353042857,0.011637810588950385,0.006070086928208593,0.9825601317824477
5,259179,tmp,Random Forest,3.049912524061652e-05,0.005522601311032376,0.0023408616992970453,0.9960727548402125
5,259179,tmp,Extra Trees,1.4079266747571243e-32,1.1865608601151162e-16,7.851417805173784e-17,1.0
5,259179,tmp,Gradient Boosting,0.00041452572484577683,0.020359904833907667,0.012924179467634429,0.9466232512026284
5,259179,tmp,AdaBoost,0.002136226882306448,0.04621933450739472,0.04166253864720016,0.7249269735587913
5,259179,tmp,Hist Gradient Boosting,6.249441608294342e-05,0.007905340984609294,0.004791041037050967,0.9919528546756929
5,259179,tmp,KNN,0.00015353167359504044,0.012390789869699204,0.005724647991850698,0.9802303666992647
5,259179,tmp,SVR,0.0008881220576160227,0.02980137677383417,0.015334718287031599,0.8856402265784297
5,259179,tmp,Bagging,2.9901503665933827e-05,0.005468226738709161,0.002330591016606532,0.9961497080779871
5,259179,tmp,MLP Neural Network,0.0002376264302176995,0.015415136399581402,0.00830720437353832,0.969401835608477
5,259179,tmp,XGBoost,7.313416606379325e-06,0.002704332931866808,0.0018799799892472446,0.999058281844403
5,259179,tmp,LightGBM,5.8726649786525666e-05,0.007663331507022626,0.004677438238920785,0.992438014228109
5,259179,flow,Linear Regression,0.033768332004632244,0.1837616173324349,0.14453403891770125,0.4910604849815787
5,259179,flow,Ridge Regression,0.03376834207850515,0.18376164474259896,0.14452679665208595,0.49106033315317366
5,259179,flow,Lasso Regression,0.03884597490215263,0.19709382258749925,0.15455475764128773,0.41453277513359865
5,259179,flow,ElasticNet,0.036131836120736616,0.19008376080227532,0.14760392304791492,0.45543892575178935
5,259179,flow,Decision Tree,0.005483329355042623,0.07404950610937674,0.050950897219005975,0.9173579855155758
5,259179,flow,Random Forest,0.000976776964370811,0.03125343124155828,0.023158572091813375,0.9852785031117364
5,259179,flow,Extra Trees,1.3111132016304511e-31,3.6209297171174853e-16,2.404159470432454e-16,1.0
5,259179,flow,Gradient Boosting,0.00958731538363624,0.09791483740289947,0.07750543290718435,0.8555047480282076
5,259179,flow,AdaBoost,0.018832775433563563,0.13723255966993972,0.1111933195330686,0.7161617697227725
5,259179,flow,Hist Gradient Boosting,0.003440760935960065,0.05865799976098797,0.04575463663906795,0.948142561444799
5,259179,flow,KNN,0.004637454199015534,0.06809885607714372,0.05087846819471229,0.9301065954148003
5,259179,flow,SVR,0.014625142690347221,0.12093445617501747,0.08911527705345183,0.7795771189740888
5,259179,flow,Bagging,0.000970405265685722,0.03115132847385039,0.023062724705766712,0.9853745341871886
5,259179,flow,MLP Neural Network,0.007044498730077422,0.08393151213982399,0.0649501241876567,0.8938288166930579
5,259179,flow,XGBoost,0.0007990144660306016,0.02826684393473388,0.02144525161653402,0.9879576511277331
5,259179,flow,LightGBM,0.0034405508444161743,0.05865620891615971,0.04576218328533784,0.94814572784012
5,259179,lv,Linear Regression,0.99441624960703,0.9972042166011083,0.6953338964533948,0.1985128141658633
5,259179,lv,Ridge Regression,0.994416564454673,0.9972043744662741,0.6953536979333902,0.19851256040256104
5,259179,lv,Lasso Regression,1.0952425110939858,1.0465383466906437,0.7736208511613115,0.1172480956847528
5,259179,lv,ElasticNet,1.0407157445249522,1.0201547649866427,0.7362449894652132,0.16119599447192567
5,259179,lv,Decision Tree,0.1228075735422038,0.35043911531420663,0.21730743908768219,0.9010186161415238
5,259179,lv,Random Forest,0.025501722382369387,0.15969258712404089,0.10105450621573883,0.9794459274833394
5,259179,lv,Extra Trees,8.165875871152496e-31,9.036523596578773e-16,5.746224301636891e-17,1.0
5,259179,lv,Gradient Boosting,0.2757304720104766,0.525100439925998,0.3799258201950186,0.7777646532347727
5,259179,lv,AdaBoost,0.7934423742646964,0.8907538236037477,0.7828930575551561,0.3604952695390149
5,259179,lv,Hist Gradient Boosting,0.07620586447952571,0.2760540970163741,0.19717988019153782,0.9385790166945791
5,259179,lv,KNN,0.14095938399385108,0.3754455806023705,0.23235960147433907,0.8863884816455976
5,259179,lv,SVR,0.5781664444317541,0.7603725694892959,0.4346492658329176,0.5340050037653172
5,259179,lv,Bagging,0.025469521926417136,0.15959173514445268,0.10071351196572317,0.9794718806521797
5,259179,lv,MLP Neural Network,0.2740313424083651,0.5234800305726715,0.3635412932720482,0.7791341306580369
5,259179,lv,XGBoost,0.014946375560761765,0.12225537027370931,0.08597169374390924,0.9879534063413092
5,259179,lv,LightGBM,0.0784045366447337,0.28000810103411955,0.19839050913420087,0.9368069141500353
6,644168,tmp,Linear Regression,0.003974301815976834,0.06304206386197103,0.04475343607167991,0.5063488352215283
6,644168,tmp,Ridge Regression,0.0039743023675723665,0.06304206823679222,0.04475344918484618,0.506348766707412
6,644168,tmp,Lasso Regression,0.004548808713953306,0.06744485683840767,0.04903806957699868,0.4349888800668278
6,644168,tmp,ElasticNet,0.004213378244128295,0.06491054031610194,0.046641177868607456,0.47665296341994556
6,644168,tmp,Decision Tree,0.00013353791840440082,0.011555860781629417,0.006278732021080476,0.9834131497770452
6,644168,tmp,Random Forest,2.9568807574554554e-05,0.005437720806970008,0.0023896587993125972,0.996327235077716
6,644168,tmp,Extra Trees,1.4685155921444294e-32,1.2118232511981397e-16,8.082570382812497e-17,1.0
6,644168,tmp,Gradient Boosting,0.0004177618299176405,0.020439222830568694,0.012587078069169578,0.9481094734401442
6,644168,tmp,AdaBoost,0.002026375490317218,0.04501528063132805,0.04047943785875606,0.7483023012866539
6,644168,tmp,Hist Gradient Boosting,6.461245197326003e-05,0.00803818710738062,0.0050432914433089955,0.9919744363531804
6,644168,tmp,KNN,0.0001714537662351969,0.013094035521381362,0.0058765216620839805,0.9787035923976857
6,644168,tmp,SVR,0.0008634445640334361,0.029384427236776898,0.015350693853440863,0.8927508693367867
6,644168,tmp,Bagging,3.0112936132756164e-05,0.005487525501786408,0.0023942244107216172,0.9962596484401169
6,644168,tmp,MLP Neural Network,0.00024048645901170737,0.015507625834140679,0.008310779374928851,0.9701289871525772
6,644168,tmp,XGBoost,5.949035003884568e-06,0.0024390643705906098,0.0017386788085998446,0.9992610656676426
6,644168,tmp,LightGBM,6.052262151459826e-05,0.007779628623179789,0.004828250422849475,0.9924824374218332
6,644168,flow,Linear Regression,0.034467334926879915,0.1856538039655528,0.1457318900036237,0.4722805771612557
6,644168,flow,Ridge Regression,0.03446734609085889,0.1856538340322087,0.1457255769429026,0.4722804062327939
6,644168,flow,Lasso Regression,0.03979104568917094,0.19947693021793508,0.15638729060302525,0.3907707773233329
6,644168,flow,ElasticNet,0.03688881304595218,0.19206460643739695,0.14913315643337438,0.43520602416421217
6,644168,flow,Decision Tree,0.008167122022564704,0.09037213078468773,0.061397751412573365,0.8749555505482305
6,644168,flow,Random Forest,0.0009475859353783782,0.030782883805426323,0.023189389072171065,0.9854917850779925
6,644168,flow,Extra Trees,1.2620394283663134e-31,3.552519427626418e-16,2.337166230377312e-16,1.0
6,644168,flow,Gradient Boosting,0.009977453058500793,0.09988720167519358,0.07901719624349818,0.8472380942535109
6,644168,flow,AdaBoost,0.019053941832171746,0.13803601643111751,0.11151739251349779,0.7082705927856634
6,644168,flow,Hist Gradient Boosting,0.003419819331565347,0.058479221365929174,0.04587117290921998,0.9476401326735878
6,644168,flow,KNN,0.004796006252062342,0.0692532039118938,0.0520931931681493,0.9265697316999247
6,644168,flow,SVR,0.014972725761471304,0.12236308986565884,0.09098687163824175,0.770756914802705
6,644168,flow,Bagging,0.0009476285312513481,0.030783575673585226,0.023229498676391905,0.9854911329048683
6,644168,flow,MLP Neural Network,0.00874161315288562,0.09349659433843363,0.0722665036469049,0.8661596825659196
6,644168,flow,XGBoost,0.0007761666096988561,0.02785976686368456,0.020967243211643463,0.9881163369269507
6,644168,flow,LightGBM,0.0033617577958915327,0.05798066743227032,0.04556479944455117,0.9485290960982308
6,644168,lv,Linear Regression,0.9903228828050773,0.9951496785936663,0.7004529848534867,0.193798118046956
6,644168,lv,Ridge Regression,0.99032315983113,0.99514981778179,0.7004713643166576,0.19379789252563484
6,644168,lv,Lasso Regression,1.0878784385312388,1.0430141123356091,0.7746822888417997,0.1143801080352791
6,644168,lv,ElasticNet,1.0343701689459421,1.0170399052868782,0.7388092865673115,0.1579401109280001
6,644168,lv,Decision Tree,0.1336014177625216,0.36551527705763764,0.2212494366826166,0.8912377808269427
6,644168,lv,Random Forest,0.02882193670907168,0.16977024683103834,0.10527553763972015,0.976536642725483
6,644168,lv,Extra Trees,1.2562885955619224e-30,1.1208428059107675e-15,8.840345079441371e-17,1.0
6,644168,lv,Gradient Boosting,0.2881707053918123,0.5368153363977339,0.38623683094564915,0.7654060417622977
6,644168,lv,AdaBoost,0.8179338412815846,0.9043969489563666,0.7816047529427406,0.3341365592941794
6,644168,lv,Hist Gradient Boosting,0.08287562788244594,0.2878812739350129,0.20355853177718364,0.9325326231202324
6,644168,lv,KNN,0.15139853804614659,0.3890996505345984,0.23801381724852255,0.8767495042101665
6,644168,lv,SVR,0.5660969077736192,0.7523941173172602,0.4343191414309188,0.5391519267714222
6,644168,lv,Bagging,0.028908633499834725,0.17002539075042505,0.10512426313147753,0.9764660646169833
6,644168,lv,MLP Neural Network,0.1841096318971384,0.4290799831000491,0.29986723831918766,0.8501200625590613
6,644168,lv,XGBoost,0.015624778481443322,0.12499911392263276,0.08957138204967807,0.9872801830235822
6,644168,lv,LightGBM,0.08235732365046566,0.28697965720668367,0.20172568026506676,0.9329545641401785
7,110269,tmp,Linear Regression,0.004010963982795117,0.06333217178334498,0.04504687084393284,0.5006601495739678
7,110269,tmp,Ridge Regression,0.004010964505079351,0.06333217590671705,0.045047058522730866,0.5006600845528574
7,110269,tmp,Lasso Regression,0.004542091601541919,0.06739504137206179,0.04906650286333493,0.43453809341993954
7,110269,tmp,ElasticNet,0.0042435430357789855,0.06514248257304127,0.047028988461261335,0.4717055167157934
7,110269,tmp,Decision Tree,0.00010859409049133819,0.01042084883737108,0.00576086179706635,0.9864807170705862
7,110269,tmp,Random Forest,2.7882669077694126e-05,0.005280404253245591,0.0023632544178973573,0.9965287826401692
7,110269,tmp,Extra Trees,1.3769635319886903e-32,1.1734408941181018e-16,7.897389326216777e-17,1.0
7,110269,tmp,Gradient Boosting,0.00040642824722881323,0.020160065655369607,0.012801529477535016,0.949402233216085
7,110269,tmp,AdaBoost,0.0024792109258943026,0.04979167526699923,0.04463739169819664,0.691353794693528
7,110269,tmp,Hist Gradient Boosting,6.347674099407225e-05,0.007967229191762482,0.004958212338091421,0.9920975440095018
7,110269,tmp,KNN,0.00016413520550969855,0.012811526275573045,0.0059599555655365484,0.9795661967246726
7,110269,tmp,SVR,0.0008850139337366007,0.02974918374908126,0.015521287592687146,0.8898213179692962
7,110269,tmp,Bagging,2.7556449982465008e-05,0.0052494237762315404,0.0023576893454307943,0.9965693948707743
7,110269,tmp,MLP Neural Network,0.0002983955868922238,0.017274130568344787,0.009131536238871365,0.9628516216137356
7,110269,tmp,XGBoost,7.451690364133285e-06,0.0027297784459793225,0.0019115140913867229,0.9990723113027671
7,110269,tmp,LightGBM,5.939955288636138e-05,0.007707110540686527,0.004885043463407033,0.992605128347979
7,110269,flow,Linear Regression,0.03386778963130062,0.18403203425300885,0.14456292690502787,0.47768044167018864
7,110269,flow,Ridge Regression,0.03386779996036762,0.18403206231623778,0.14455630225394858,0.477680282372113
7,110269,flow,Lasso Regression,0.03904438412182602,0.19759651849621748,0.15528264936240901,0.39784539552814946
7,110269,flow,ElasticNet,0.03619164023028483,0.19024100564884752,0.14775480209770336,0.44184129681604345
7,110269,flow,Decision Tree,0.007497876796317705,0.08659028118858204,0.058456324002271576,0.8843654180181699
7,110269,flow,Random Forest,0.0009608635890535191,0.03099779974536127,0.023328373819548987,0.9851812636456855
7,110269,flow,Extra Trees,1.2828574431182094e-31,3.581699935949701e-16,2.3685908945268893e-16,1.0
7,110269,flow,Gradient Boosting,0.009846938751276006,0.09923174265967522,0.0780280808174128,0.8481374558109988
7,110269,flow,AdaBoost,0.018988402706520028,0.13779841329463857,0.11160118990920544,0.7071549627823392
7,110269,flow,Hist Gradient Boosting,0.003539856943765408,0.0594966969147482,0.04638847114480795,0.9454072280610402
7,110269,flow,KNN,0.004732045227169227,0.0687898628227243,0.05101164988311042,0.9270209305077461
7,110269,flow,SVR,0.014257130441267538,0.11940322625987766,0.08881262651061764,0.7801221114161211
7,110269,flow,Bagging,0.0009621502329141531,0.0310185465957732,0.023367185408171075,0.9851614206249176
7,110269,flow,MLP Neural Network,0.007914885166006563,0.08896564036754057,0.06901153319357531,0.8779341855743964
7,110269,flow,XGBoost,0.0009180047043611045,0.030298592448513257,0.022605170910089883,0.9858422466613105
7,110269,flow,LightGBM,0.0035992613299805896,0.05999384410071244,0.04684486008149604,0.9444910751881024
7,110269,lv,Linear Regression,0.9710995682303208,0.985443843265724,0.6878696551748903,0.2005887790417028
7,110269,lv,Ridge Regression,0.971099875325342,0.9854439990812984,0.6878909767277309,0.200588526240431
7,110269,lv,Lasso Regression,1.0674614083973297,1.033180240034298,0.762886836449803,0.12126350816131592
7,110269,lv,ElasticNet,1.015560647690375,1.0077502903449718,0.7276326529878673,0.16398832427983234
7,110269,lv,Decision Tree,0.12494215776786569,0.35347157985878536,0.21317340211191738,0.8971473511491825
7,110269,lv,Random Forest,0.028789856225434042,0.1696757384702776,0.10398831727449455,0.9763001293901004
7,110269,lv,Extra Trees,1.1934741657838262e-30,1.092462432207088e-15,8.398327825469302e-17,1.0
7,110269,lv,Gradient Boosting,0.2708865739249432,0.5204676492587634,0.37395802487669294,0.7770055987181855
7,110269,lv,AdaBoost,0.9434623788681149,0.9713199158197647,0.8440023461803949,0.22333977184891685
7,110269,lv,Hist Gradient Boosting,0.08892540589466966,0.2982036315920208,0.20855515591787294,0.9267964175599245
7,110269,lv,KNN,0.1528831130562338,0.3910027021086092,0.2367036721860031,0.8741462975882999
7,110269,lv,SVR,0.5670103549292043,0.7530008996868491,0.42230631288542464,0.53323587512661
7,110269,lv,Bagging,0.02858833287488607,0.1690808471556908,0.10413035749440125,0.9764660238390153
7,110269,lv,MLP Neural Network,0.22447985889415856,0.47379305492393886,0.3334878428744189,0.8152077048019405
7,110269,lv,XGBoost,0.015321127166022517,0.12377854081391701,0.08800113916293373,0.9873876156730589
7,110269,lv,LightGBM,0.08659134993872805,0.29426408197183707,0.20483783731327987,0.92871781736543
8,732181,tmp,Linear Regression,0.004010411843582289,0.06332781255958782,0.04491851306202108,0.503006810889487
8,732181,tmp,Ridge Regression,0.004010412375524037,0.06332781675949391,0.0449187926119068,0.5030067449682211
8,732181,tmp,Lasso Regression,0.004543782874294852,0.0674075876611443,0.04917269270202978,0.4369084200328974
8,732181,tmp,ElasticNet,0.004236846225178902,0.06509106102360679,0.046855306175688734,0.4749457663326654
8,732181,tmp,Decision Tree,0.00010778850859514135,0.010382124474072796,0.005620467529144863,0.9866422310910807
8,732181,tmp,Random Forest,2.4290430214755493e-05,0.004928532257655974,0.0022917333180622083,0.9969897908623484
8,732181,tmp,Extra Trees,1.4731432154167128e-32,1.213731113309992e-16,8.107174858863677e-17,1.0
8,732181,tmp,Gradient Boosting,0.00043737262989703975,0.020913455713894816,0.01317450429510351,0.9457982804160044
8,732181,tmp,AdaBoost,0.0018417843868555393,0.04291601550535114,0.03879337372901709,0.7717555373914795
8,732181,tmp,Hist Gradient Boosting,6.513868944979944e-05,0.008070854319698718,0.0049810977614096336,0.9919276407843396
8,732181,tmp,KNN,0.00016267567207923928,0.012754437348595165,0.005733947926718508,0.9798402996473451
8,732181,tmp,SVR,0.0009183579656023124,0.03030442155201634,0.015632080087963986,0.886191824712436
8,732181,tmp,Bagging,2.420539139715762e-05,0.004919897498643404,0.0022956220757698285,0.9970003293593418
8,732181,tmp,MLP Neural Network,0.00029085761078056165,0.01705454809663867,0.008985159945538767,0.9639552601585744
8,732181,tmp,XGBoost,6.7536000593007606e-06,0.0025987689507343203,0.0018511072622498428,0.9991630552266546
8,732181,tmp,LightGBM,5.8966176281414797e-05,0.007678943695679426,0.004849211416044514,0.992692573944332
8,732181,flow,Linear Regression,0.034362108378112106,0.18537019279838954,0.14531866675333474,0.4802540268486061
8,732181,flow,Ridge Regression,0.034362117875126566,0.18537021841473503,0.14531193515312923,0.48025388320098794
8,732181,flow,Lasso Regression,0.03924972639827935,0.19811543705193532,0.15504109923529294,0.40632608982183616
8,732181,flow,ElasticNet,0.03672025859634989,0.19162530781801732,0.1484304542920696,0.4445856951348317
8,732181,flow,Decision Tree,0.0073780961747617,0.08589584492140293,0.05750181609973571,0.8884021977301387
8,732181,flow,Random Forest,0.0009258565357056069,0.030427890753478244,0.0231175538215521,0.9859959056978177
8,732181,flow,Extra Trees,1.3206212452003778e-31,3.634035284914523e-16,2.3786053479371937e-16,1.0
8,732181,flow,Gradient Boosting,0.009695600293334985,0.09846623935814237,0.07819987591498653,0.853348660847708
8,732181,flow,AdaBoost,0.019182515822114513,0.13850095964329817,0.11235055720273793,0.7098537946580832
8,732181,flow,Hist Gradient Boosting,0.003543469827078,0.05952705122108771,0.04624400065232774,0.9464030509030005
8,732181,flow,KNN,0.0045267837458336,0.06728137740737478,0.05042268898152412,0.931529881771665
8,732181,flow,SVR,0.01459868873926162,0.12082503357856607,0.08975873271009403,0.7791867250394052
8,732181,flow,Bagging,0.0009231852584271176,0.030383963836654322,0.023049950320093313,0.9860363102502214
8,732181,flow,MLP Neural Network,0.00785521401315135,0.08862964522749343,0.06776326823886006,0.8811855254441134
8,732181,flow,XGBoost,0.0008092262798852183,0.02844690281709449,0.021130918304869524,0.9877600030908891
8,732181,flow,LightGBM,0.003490035976163649,0.059076526439556756,0.04626121043859195,0.947211267574024
8,732181,lv,Linear Regression,1.0050442294848512,1.0025189422075031,0.7003185887686634,0.1944202082037676
8,732181,lv,Ridge Regression,1.0050445883144423,1.0025191211714828,0.7003443453284671,0.19441992058869662
8,732181,lv,Lasso Regression,1.1095272770351692,1.0533410070035103,0.7793425650788058,0.11067321556150023
8,732181,lv,ElasticNet,1.0548644145498889,1.0270659251235477,0.7423717024721189,0.15448750361770747
8,732181,lv,Decision Tree,0.12330683796649373,0.3511507339683255,0.21600651543048038,0.9011650493162728
8,732181,lv,Random Forest,0.028374872056656935,0.16844842550958122,0.10275410632650067,0.9772564999100958
8,732181,lv,Extra Trees,9.422164466714419e-31,9.706783435677557e-16,6.630258809581029e-17,1.0
8,732181,lv,Gradient Boosting,0.2816346568639591,0.5306926199448784,0.3795800590279962,0.7742594986537443
8,732181,lv,AdaBoost,0.8207271457651711,0.9059399239271725,0.7882342143900923,0.34215710730869064
